Unnamed: 0.1,Unnamed: 0,tusId,sensorName,valueX,valueY,valueZ,timestamp
8139,8139,350,Accelerometer,-2.060871768398995,-3.207344571658489,1.5614889531001352,1568181816060
8141,8141,350,Accelerometer,-1.662689473306627,-3.180116499956384,1.2661984393098924,1568181816061
8144,8144,350,Accelerometer,-1.2194459122606862,-3.047426176350343,0.920876240016317,1568181816063
8146,8146,350,Accelerometer,-0.7110620782308698,-2.811652510268236,0.5093304585927788,1568181816065
8148,8148,350,Accelerometer,-0.2429984639258458,-2.5586268322574774,0.12009157073475685,1568181816067
8149,8149,350,Accelerometer,0.10196987077820903,-2.3304472115647368,-0.17209647939939815,1568181816070
8152,8152,350,Accelerometer,0.4001536345940162,-2.0723684528567774,-0.4251217728822934,1568181816071
8153,8153,350,Accelerometer,0.7367107239725537,-1.7538789211642625,-0.7074934894613731,1568181816073
8155,8155,350,Accelerometer,1.0734958990719523,-1.4264289086168733,-0.9839159814290597,1568181816075
8157,8157,350,Accelerometer,1.3579257207365014,-1.120605690596035,-1.2143521965624882,1568181816077
8159,8159,350,Accelerometer,1.6129715753435088,-0.8004607537670314,-1.4366468670620678,1568181816079
8161,8161,350,Accelerometer,1.8633656030077448,-0.45272758324794726,-1.6822072782874247,1568181816081
8164,8164,350,Accelerometer,2.082020895695318,-0.125237190430508,-1.912398580948501,1568181816083
8166,8166,350,Accelerometer,2.2408816011821635,0.1483859681017613,-2.0884318754291,1568181816085
8167,8167,350,Accelerometer,2.3468098236833903,0.3819359492776292,-2.2282423573049686,1568181816087
8169,8169,350,Accelerometer,2.4162625831806563,0.5835571352715896,-2.359407153373564,1568181816089
8171,8171,350,Accelerometer,2.4550970062753223,0.741904339971044,-2.4735354538256455,1568181816091
8173,8173,350,Accelerometer,2.4573461084736428,0.8642235704951553,-2.5490819273704894,1568181816093
8175,8175,350,Accelerometer,2.4087383306097943,0.9716367502587715,-2.581986928079094,1568181816095
8177,8177,350,Accelerometer,2.3078199884807673,1.0663410572173544,-2.583593844351689,1568181816097
8179,8179,350,Accelerometer,2.168257572322921,1.1385934048409003,-2.5640018431945633,1568181816099
8181,8181,350,Accelerometer,1.983350125941278,1.1916157289077745,-2.5207791721382957,1568181816101
8183,8183,350,Accelerometer,1.7340682104602083,1.237182975898068,-2.4449492694904476,1568181816103
8186,8186,350,Accelerometer,1.4449860934093177,1.277770804719093,-2.338363049217412,1568181816106
8188,8188,350,Accelerometer,1.1698021313493192,1.3097133651572785,-2.2171248671422648,1568181816107
8189,8189,350,Accelerometer,0.9133367052953587,1.3383309049542853,-2.095184750844772,1568181816109
8191,8191,350,Accelerometer,0.632508063050953,1.3751802069565822,-1.9730960596390215,1568181816111
8193,8193,350,Accelerometer,0.3192557654826288,1.420024442230452,-1.8472166315446414,1568181816113
8195,8195,350,Accelerometer,0.015975671463737885,1.4572703820823016,-1.7199118181251383,1568181816115
8197,8197,350,Accelerometer,-0.2539962731941099,1.4738068024484607,-1.5951310279825248,1568181816118
8199,8199,350,Accelerometer,-0.5020927678653727,1.4720930339615323,-1.4767293702889734,1568181816119
8201,8201,350,Accelerometer,-0.7304175312619912,1.4631435134724802,-1.3716948590745126,1568181816121
8203,8203,350,Accelerometer,-0.9375404807910651,1.4543985247503726,-1.2790651433015807,1568181816123
8205,8205,350,Accelerometer,-1.137589628342335,1.4462478172572144,-1.1847442313503622,1568181816126
8207,8207,350,Accelerometer,-1.3252333969934316,1.4344200716023692,-1.0819960015961714,1568181816127
8209,8209,350,Accelerometer,-1.47006700235857,1.415201275191166,-0.9789892382889303,1568181816129
8211,8211,350,Accelerometer,-1.5700665839210481,1.3904511111421674,-0.8778165139906258,1568181816131
8213,8213,350,Accelerometer,-1.6579128545350834,1.365693014031867,-0.7706898461103548,1568181816133
8215,8215,350,Accelerometer,-1.7479258703793752,1.3437837746119363,-0.6591554524560466,1568181816135
8217,8217,350,Accelerometer,-1.8236489661685211,1.3221703879879914,-0.5497117578132616,1568181816138
8220,8220,350,Accelerometer,-1.8782228790749187,1.294068266395402,-0.43506258380858204,1568181816139
8222,8222,350,Accelerometer,-1.9275423482843728,1.2528791345187023,-0.30943627149564956,1568181816141
8224,8224,350,Accelerometer,-1.9798059297489554,1.1997014257661591,-0.19077440227637066,1568181816143
8226,8226,350,Accelerometer,-2.0212288529562903,1.1449842596593836,-0.09750908184762311,1568181816145
8227,8227,350,Accelerometer,-2.038682921020992,1.0969354872391215,-0.019028773007849636,1568181816148
8229,8229,350,Accelerometer,-2.0388240457915474,1.0504404795468802,0.0638602785007505,1568181816149
8231,8231,350,Accelerometer,-2.03491825301701,0.9974798682457402,0.14452064948454996,1568181816151
8233,8233,350,Accelerometer,-2.0201321841689412,0.9455987235655925,0.2016723776474149,1568181816153
8236,8236,350,Accelerometer,-1.9696675410448066,0.9089357210985414,0.2356194782515097,1568181816156
8237,8237,350,Accelerometer,-1.8759989220885438,0.8825996386939605,0.2686722495433082,1568181816157
8239,8239,350,Accelerometer,-1.7600153796584013,0.845683080187758,0.31246200726837275,1568181816159
8241,8241,350,Accelerometer,-1.6364998221200737,0.7889940317134743,0.3584696006518858,1568181816161
8243,8243,350,Accelerometer,-1.4995500309257663,0.7235346325800698,0.40130410239106334,1568181816163
8245,8245,350,Accelerometer,-1.352126662210048,0.6624719420979377,0.44855007593366114,1568181816165
8247,8247,350,Accelerometer,-1.2115466956977399,0.6074734085991924,0.5030123089881515,1568181816168
8249,8249,350,Accelerometer,-1.0742178157755693,0.5559248684864863,0.5546780609877551,1568181816169
8252,8252,350,Accelerometer,-0.9127837906173066,0.5126973204084254,0.5966761812919356,1568181816171
8253,8253,350,Accelerometer,-0.7216781887992705,0.48438198133062466,0.6329102557037503,1568181816173
8256,8256,350,Accelerometer,-0.529374499061333,0.4648770822393322,0.6658054335590712,1568181816176
8258,8258,350,Accelerometer,-0.3533135385764657,0.4405393881317035,0.6915780385868163,1568181816177
8259,8259,350,Accelerometer,-0.1820500206336959,0.41005055393327805,0.707719942497876,1568181816179
8261,8261,350,Accelerometer,-0.007222435561072962,0.3866207534676256,0.7106987917439922,1568181816181
8263,8263,350,Accelerometer,0.1675166940630452,0.3816161219768681,0.6899458898229691,1568181816183
8265,8265,350,Accelerometer,0.3423373056040697,0.39503236455106117,0.6393042689159951,1568181816186
8267,8267,350,Accelerometer,0.5129346629506294,0.4173873149409969,0.5705070873253746,1568181816188
8269,8269,350,Accelerometer,0.6643184375745332,0.43724843390789003,0.5012017786639382,1568181816189
8271,8271,350,Accelerometer,0.79343067306019,0.4549612717474767,0.4327696522603308,1568181816191
8273,8273,350,Accelerometer,0.9167615844454393,0.48519805198580224,0.3532250175784628,1568181816194
8275,8275,350,Accelerometer,1.0441363023974006,0.5337141925774738,0.25999274936785927,1568181816196
